WhsAgeReviewTempID,DateTimeEntered,AgeReadingID,FishID,Purpose,Reader,envAlphaID,envNumberID,Reading,ReadingMethod,ReadAge,Readability,EdgeTranslucency,Adj_Inc,MIncrRatio,Length,Sex,Location,CalYear,Area,Month,ImageCode,ImageCode_m,Scale,Otolith1,Otolith1Value,Otolith1Note,Otolith1Arag,Otolith1Debri,Otolith1Missing,Otolith2,Otolith2Value,Otolith2Note,Otolith2Condition,Otolith2Arag,Otolith2Debri,Otolith3,Otolith3Value,Otolith3Note,Otolith3Condition,Otolith3Arag,Otolith3Debri,Otolith3Missing,Project,TaxonCode,CommonName,ScientificName,ComputerCode,ComputerScale,ReviewDate,Sort,ReadersNote,SampleDate,ReadNoNote,AgeReadingTypeID,LocationID,F1stRing,S2ndRing,S2ndLastToLast,LastToEdge,YearEntered,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100
12311204,19/09/2017 17:11,155328,6472593,TenPercent, Hayden Schilling,Psa,962,1,MIncrRingCountOfOtolith,2,2,w,2,0.814949341,39.3,Female,SYDNEY,2016,33 Deg. - 34 Deg. Latitude (Zone 6),4,Images/Pom_sal(Psa)_962_TenP_1_1.jpg,Images/Pom_sal(Psa)_962_TenP_1_1_m.jpg,112,S ,0.03616,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,21/04/2016 0:00,,5120,620,2.524371007,0.724234828,0.724234828,0.590214696,2017,2.524371007,0.724234828,0.590214696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311205,19/09/2017 17:13,155338,6472603,TenPercent, Hayden Schilling,Psa,972,1,MIncrRingCountOfOtolith,0,2,w,0,,14.2,Unknown,BOTANY BAY,2016,"Botany Bay, Georges River",4,Images/Pom_sal(Psa)_972_TenP_1_1.jpg,Images/Pom_sal(Psa)_972_TenP_1_1_m.jpg,112,S ,0.00708,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,25/04/2016 0:00,,5120,630,2.150544379,,,2.150544379,2017,2.150544379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311207,19/09/2017 17:14,155358,6472623,TenPercent, Hayden Schilling,Psa,992,1,MIncrRingCountOfOtolith,0,2,w,0,,14.9,Female,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_992_TenP_1_1.jpg,Images/Pom_sal(Psa)_992_TenP_1_1_m.jpg,112,S ,0.00727,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5120,530,2.129091083,,,2.129091083,2017,2.129091083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311208,19/09/2017 17:27,155368,6472633,TenPercent, Hayden Schilling,Psa,1002,1,MIncrRingCountOfOtolith,0,2,w,0,,13.1,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_1002_TenP_1_1.jpg,Images/Pom_sal(Psa)_1002_TenP_1_1_m.jpg,112,S ,0.00666,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5120,530,1.862629259,,,1.862629259,2017,1.862629259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311210,19/09/2017 17:28,155388,6472653,TenPercent, Hayden Schilling,Psa,1022,1,MIncrRingCountOfOtolith,0,2,w,0,,11.4,Unknown,NEWCASTLE,2016,Hunter River,2,Images/Pom_sal(Psa)_1022_TenP_1_1.jpg,Images/Pom_sal(Psa)_1022_TenP_1_1_m.jpg,112,S ,0.00532,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,10/02/2016 0:00,,5120,400,1.951007811,,,1.951007811,2017,1.951007811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311211,19/09/2017 17:28,155398,6472663,TenPercent, Hayden Schilling,Psa,1032,1,MIncrRingCountOfOtolith,0,2,w,0,,14.3,Unknown,NEWCASTLE,2016,Hunter River,2,Images/Pom_sal(Psa)_1032_TenP_1_1.jpg,Images/Pom_sal(Psa)_1032_TenP_1_1_m.jpg,112,S ,0.00732,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,22/02/2016 0:00,,5120,400,2.219689611,,,2.219689611,2017,2.219689611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311212,19/09/2017 17:34,155408,6472673,TenPercent, Hayden Schilling,Psa,1042,1,MIncrRingCountOfOtolith,2,3,w,2,0.523584694,35.7,Male,SYDNEY,2016,33 Deg. - 34 Deg. Latitude (Zone 6),5,Images/Pom_sal(Psa)_1042_TenP_1_1.jpg,Images/Pom_sal(Psa)_1042_TenP_1_1_m.jpg,112,S ,0.03236,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/05/2016 0:00,,5120,620,2.554280177,0.873528241,0.873528241,0.457366017,2017,2.554280177,0.873528241,0.457366017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311213,19/09/2017 17:34,155418,6472683,TenPercent, Hayden Schilling,Psa,1052,1,MIncrRingCountOfOtolith,1,3,w,1,0.408046733,29.3,Female,WALLIS LAKE,2016,Wallis Lake,5,Images/Pom_sal(Psa)_1052_TenP_1_1.jpg,Images/Pom_sal(Psa)_1052_TenP_1_1_m.jpg,112,S ,0.02336,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/05/2016 0:00,,5120,350,2.34163816,0.955497802,2.34163816,0.955497802,2017,2.34163816,0.955497802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311214,19/09/2017 17:35,155428,6442952,TenPercent, Hayden Schilling,Psa,1062,1,MIncrRingCountOfOtolith,0,3,w,0,,16.1,Unknown,SYDNEY HARBOUR,2016,unknown,4,Images/Pom_sal(Psa)_1062_TenP_1_1.jpg,Images/Pom_sal(Psa)_1062_TenP_1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,25/04/2016 0:00,,5120,600,2.34816724,,,2.34816724,2017,2.34816724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311215,19/09/2017 17:37,155438,6472698,TenPercent, Hayden Schilling,Psa,1072,1,MIncrRingCountOfOtolith,2,2,w,2,0.802450171,31.6,Female,ILUKA,2016,29 Deg. - 30 Deg. Latitude (Zone 2),4,Images/Pom_sal(Psa)_1072_TenP_1_1.jpg,Images/Pom_sal(Psa)_1072_TenP_1_1_m.jpg,112,S ,0.02516,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,17/04/2016 0:00,,5120,60,2.583357856,0.46914324,0.46914324,0.376464073,2017,2.583357856,0.46914324,0.376464073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311216,19/09/2017 17:37,155448,6472708,TenPercent, Hayden Schilling,Psa,1082,1,MIncrRingCountOfOtolith,1,3,w,1,0.186618897,34.5,Female,ILUKA,2016,29 Deg. - 30 Deg. Latitude (Zone 2),4,Images/Pom_sal(Psa)_1082_TenP_1_1.jpg,Images/Pom_sal(Psa)_1082_TenP_1_1_m.jpg,112,S ,0.02904,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,17/04/2016 0:00,,5120,60,2.751958615,0.513567482,2.751958615,0.513567482,2017,2.751958615,0.513567482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311217,19/09/2017 17:38,155458,6468087,TenPercent, Hayden Schilling,Psa,1092,1,MIncrRingCountOfOtolith,1,3,w,1,0.225388854,30.3,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),4,Images/Pom_sal(Psa)_1092_TenP_1_1.jpg,Images/Pom_sal(Psa)_1092_TenP_1_1_m.jpg,112,S ,0.02361,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,3/04/2016 0:00,,5120,30,2.559939999,0.576981944,2.559939999,0.576981944,2017,2.559939999,0.576981944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311218,19/09/2017 17:38,155468,6447366,TenPercent, Hayden Schilling,Psa,1102,1,MIncrRingCountOfOtolith,1,2,w,1,0.194819983,30.5,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),5,Images/Pom_sal(Psa)_1102_TenP_1_1.jpg,Images/Pom_sal(Psa)_1102_TenP_1_1_m.jpg,112,S ,0.02373,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,7/05/2016 0:00,,5120,30,2.410410622,0.469596156,2.410410622,0.469596156,2017,2.410410622,0.469596156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311220,19/09/2017 17:40,155488,6468096,TenPercent, Hayden Schilling,Psa,1122,1,MIncrRingCountOfOtolith,1,2,w,1,0.24298434,32.5,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),4,Images/Pom_sal(Psa)_1122_TenP_1_1.jpg,Images/Pom_sal(Psa)_1122_TenP_1_1_m.jpg,112,S ,0.02802,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,3/04/2016 0:00,,5120,30,2.703090687,0.656808706,2.703090687,0.656808706,2017,2.703090687,0.656808706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311221,19/09/2017 17:40,155498,6449889,TenPercent, Hayden Schilling,Psa,1132,1,MIncrRingCountOfOtolith,0,2,w,0,,17.5,Female,SYDNEY HARBOUR,2016,"Sydney Harbour, Parramatta River",4,Images/Pom_sal(Psa)_1132_TenP_1_1.jpg,Images/Pom_sal(Psa)_1132_TenP_1_1_m.jpg,112,S ,0.01083,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,26/04/2016 0:00,,5120,600,2.515966249,,,2.515966249,2017,2.515966249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311225,19/09/2017 17:44,155573,6458249,TenPercent, Hayden Schilling,Psa,1172,1,MIncrRingCountOfOtolith,1,3,w,1,0.204992237,33.5,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),4,Images/Pom_sal(Psa)_1172_TenP_1_1.jpg,Images/Pom_sal(Psa)_1172_TenP_1_1_m.jpg,112,S ,0.02771,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,8/04/2016 0:00,,5120,30,2.673932955,0.548135497,2.673932955,0.548135497,2017,2.673932955,0.548135497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311226,19/09/2017 17:44,155583,6472726,TenPercent, Hayden Schilling,Psa,1182,1,MIncrRingCountOfOtolith,1,2,w,1,0.192779738,26.9,Male,TERRIGAL,2016,33 Deg. - 34 Deg. Latitude (Zone 6),6,Images/Pom_sal(Psa)_1182_TenP_1_1.jpg,Images/Pom_sal(Psa)_1182_TenP_1_1_m.jpg,112,S ,0.01881,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,2/06/2016 0:00,,5120,1250,2.681085275,0.516858918,2.681085275,0.516858918,2017,2.681085275,0.516858918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311227,19/09/2017 17:45,155593,6473525,TenPercent, Hayden Schilling,Psa,1192,1,MIncrRingCountOfOtolith,2,2,w,2,0.590833516,42.7,Unknown,POTTSVILLE,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),6,Images/Pom_sal(Psa)_1192_TenP_1_1.jpg,Images/Pom_sal(Psa)_1192_TenP_1_1_m.jpg,112,S ,0.03924,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,11/06/2016 0:00,,5120,1680,2.792322545,0.594995367,0.594995367,0.351543205,2017,2.792322545,0.594995367,0.351543205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311229,19/09/2017 17:47,155612,6475001,TenPercent, Hayden Schilling,Psa,1212,1,MIncrRingCountOfOtolith,1,2,w,1,0.139979216,33.3,Male,COFFS HARBOUR,2016,30 Deg. - 31 Deg. Latitude (Zone 3),4,Images/Pom_sal(Psa)_1212_TenP_1_1.jpg,Images/Pom_sal(Psa)_1212_TenP_1_1_m.jpg,112,S ,0.02661,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,1/04/2016 0:00,,5120,120,2.830952118,0.396274459,2.830952118,0.396274459,2017,2.830952118,0.396274459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311230,19/09/2017 17:48,155622,6475011,TenPercent, Hayden Schilling,Psa,1222,1,MIncrRingCountOfOtolith,2,2,w,2,0.73771964,40.5,Female,COFFS HARBOUR,2016,30 Deg. - 31 Deg. Latitude (Zone 3),4,Images/Pom_sal(Psa)_1222_TenP_1_1.jpg,Images/Pom_sal(Psa)_1222_TenP_1_1_m.jpg,112,S ,0.03675,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,30/04/2016 0:00,,5120,120,2.613524046,0.750849859,0.750849859,0.553916687,2017,2.613524046,0.750849859,0.553916687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311231,19/09/2017 17:48,155632,6475021,TenPercent, Hayden Schilling,Psa,1232,1,MIncrRingCountOfOtolith,2,3,w,2,0.529818917,38.4,Male,COFFS HARBOUR,2016,30 Deg. - 31 Deg. Latitude (Zone 3),4,Images/Pom_sal(Psa)_1232_TenP_1_1.jpg,Images/Pom_sal(Psa)_1232_TenP_1_1_m.jpg,112,S ,0.02953,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,30/04/2016 0:00,,5120,120,2.345601631,0.768574877,0.768574877,0.407205509,2017,2.345601631,0.768574877,0.407205509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311232,19/09/2017 17:49,155642,6485916,TenPercent, Hayden Schilling,Psa,1242,1,MIncrRingCountOfOtolith,2,2,w,2,0.613787131,38.1,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1242_TenP_1_1.jpg,Images/Pom_sal(Psa)_1242_TenP_1_1_m.jpg,112,S ,0.03318,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,2/07/2016 0:00,,5120,30,2.204145882,0.645609737,0.645609737,0.396266948,2017,2.204145882,0.645609737,0.396266948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311234,19/09/2017 17:50,155662,6486870,TenPercent, Hayden Schilling,Psa,1262,1,MIncrRingCountOfOtolith,1,2,w,1,0.241612064,36.5,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1262_TenP_1_1.jpg,Images/Pom_sal(Psa)_1262_TenP_1_1_m.jpg,112,S ,0.02915,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,2/07/2016 0:00,,5120,30,2.623044974,0.633759311,2.623044974,0.633759311,2017,2.623044974,0.633759311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311235,19/09/2017 17:50,155672,6486880,TenPercent, Hayden Schilling,Psa,1272,1,MIncrRingCountOfOtolith,2,3,w,2,0.693333528,38.2,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1272_TenP_1_1.jpg,Images/Pom_sal(Psa)_1272_TenP_1_1_m.jpg,112,S ,0.03095,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,2/07/2016 0:00,,5120,30,2.15341697,0.691092244,0.691092244,0.479157424,2017,2.15341697,0.691092244,0.479157424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311238,20/09/2017 15:38,155702,6499883,TenPercent, Hayden Schilling,Psa,1302,1,MIncrRingCountOfOtolith,2,2,w,2,0.457524605,35,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1302_TenP_1_1.jpg,Images/Pom_sal(Psa)_1302_TenP_1_1_m.jpg,112,S ,0.02844,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,2/07/2016 0:00,,5120,30,2.312374391,0.837915337,0.837915337,0.383366883,2017,2.312374391,0.837915337,0.383366883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311239,20/09/2017 15:38,155712,6499866,TenPercent, Hayden Schilling,Psa,1312,1,MIncrRingCountOfOtolith,1,2,w,1,0.125837786,,Female,PORT STEPHENS,2016,"Port Stephens, Karuah River, Larpent River",7,Images/Pom_sal(Psa)_1312_TenP_1_1.jpg,Images/Pom_sal(Psa)_1312_TenP_1_1_m.jpg,112,S ,0.02013,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,10/07/2016 0:00,,5120,380,2.750100313,0.346066535,2.750100313,0.346066535,2017,2.750100313,0.346066535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311240,20/09/2017 15:41,155722,6502096,TenPercent, Hayden Schilling,Psa,1322,1,MIncrRingCountOfOtolith,2,2,w,2,0.692863075,36.9,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1322_TenP_1_1.jpg,Images/Pom_sal(Psa)_1322_TenP_1_1_m.jpg,112,S ,0.03112,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,20/07/2016 0:00,,5120,30,1.913445052,0.979527759,0.979527759,0.678678615,2017,1.913445052,0.979527759,0.678678615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311241,20/09/2017 15:42,155732,6502106,TenPercent, Hayden Schilling,Psa,1332,1,MIncrRingCountOfOtolith,2,2,w,2,0.719295665,39.8,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1332_TenP_1_1.jpg,Images/Pom_sal(Psa)_1332_TenP_1_1_m.jpg,112,S ,0.03678,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,20/07/2016 0:00,,5120,30,2.37648666,0.837399265,0.837399265,0.602337661,2017,2.37648666,0.837399265,0.602337661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311242,20/09/2017 15:42,155742,6502116,TenPercent, Hayden Schilling,Psa,1342,1,MIncrRingCountOfOtolith,2,2,w,2,0.454738624,36,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1342_TenP_1_1.jpg,Images/Pom_sal(Psa)_1342_TenP_1_1_m.jpg,112,S ,0.03057,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,18/07/2016 0:00,,5120,30,1.92915651,1.159600442,1.159600442,0.527315109,2017,1.92915651,1.159600442,0.527315109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
