Date.Caught,Estuary.Region,Sex,FL..cm.,FL..mm.,TL..cm.,Body.Wet.Weight..g.,ID,ReadAge,Readability,EdgeTranslucency,MIncrRatio,Adj_Inc,Capture.Month,AgeClass,AgeGroup,Months,State,,
18/02/2016,Port Hacking,U,12.4,124,13.4,26.7,724,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,U,15.3,153,16.8,42.7,725,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,F,16.4,164,18.1,55.8,727,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,M,21.7,217,24.2,148.3,728,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,F,14.8,148,16.3,43.5,729,0,3,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,U,13.7,137,15,32.4,730,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,U,18.8,188,20.8,89.8,731,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,M,17.1,171,19.5,72.6,733,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,U,18.5,185,20.2,80.1,735,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,M,19.4,194,21.6,96.9,736,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,U,16.8,168,18.4,65.7,737,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,F,19.2,192,21,91.4,739,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,U,19.4,194,21.5,95.4,740,0,2,w,NA,0,2,0,1,NA,NSW,,
15/02/2016,Clyde River,U,20.3,203,22.5,112.3,742,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,17.2,172,19.3,72.1,758,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,14,140,15.5,41.2,759,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,16.9,169,18.8,68.4,760,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,19.1,191,21.3,103.3,761,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,F,16.5,165,18.2,65.6,762,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,14.4,144,16,41.5,763,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,11.7,117,12.9,24.8,764,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,14.9,149,16.5,48.8,765,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,15.1,151,16.7,51.6,766,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,15.6,156,17,55,767,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,12.5,125,13.7,28,768,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,13,130,14.3,30.1,769,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,U,15.2,152,16.9,45.8,770,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Shoalhaven River,M,19,190,21,96,771,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,F,16.8,168,18.5,66.1,780,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,M,17,170,18.6,66.3,781,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,F,16.3,163,17.2,66.6,782,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,M,18.5,185,20.5,86.8,783,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,M,18.3,183,19.9,91.7,784,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,M,16.7,167,18.2,67,785,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,U,16.6,166,18.1,69.9,786,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,U,16,160,17.5,63.9,787,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,F,19.2,192,21,107.5,788,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,U,18.1,181,19.4,89.2,789,0,2,w,NA,0,2,0,1,NA,NSW,,
16/02/2016,Wagonga Inlet,F,17,170,19.2,78.4,790,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,13.5,135,15,31,791,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,14.5,145,16.1,37.7,792,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,14,140,15.6,35.2,793,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,14.6,146,16,39,794,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,14.1,141,15.6,37.3,795,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,M,15.2,152,16.7,48.6,796,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,13.9,139,15.1,34.1,797,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,14.6,146,16.1,41.6,798,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,16.2,162,17.8,56.3,799,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,12.9,129,14.2,24.4,800,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,13.9,139,15.4,34.7,801,0,2,w,NA,0,2,0,1,NA,NSW,,
18/02/2016,Port Hacking,U,14.1,141,15.4,35.1,802,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,14.3,143,15.8,39,927,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,10.7,107,11.8,16.7,928,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,10.7,107,11.9,17,929,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,12.5,125,13.9,26.5,930,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,M,14.8,148,16.3,51.5,931,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,13.5,135,14.9,33.7,932,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,F,15.1,151,16.7,43.4,933,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,14.5,145,16,42.5,934,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,10.6,106,11.7,16.3,935,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,13.8,138,15.3,38.7,936,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,12.1,121,13.3,24.5,937,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,13.2,132,14.7,31.4,938,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,11.8,118,12.9,22.1,939,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,13.8,138,15.2,37.7,940,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,20.7,207,22.9,119.1,941,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,9.8,98,10.7,11.4,942,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,17.1,171,18.6,65.8,943,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,14.4,144,15.7,32.9,944,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,12.7,127,14,25.7,945,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,16,160,17.7,55.3,946,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,17.5,175,19.2,79.8,947,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,13,130,14.2,29.9,948,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,14.7,147,16.5,44.4,949,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,12.5,125,13.6,26.9,950,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,14.6,146,16.3,46.4,951,0,2,w,NA,0,2,0,1,NA,NSW,,
23/02/2016,Hunter River,U,11.8,118,13,20.9,952,0,2,w,NA,0,2,0,1,NA,NSW,,
24/02/2016,Hunter River,U,10.8,108,11.9,15.9,1020,0,2,w,NA,0,2,0,1,NA,NSW,,
24/02/2016,Hunter River,U,10.1,101,11,11.9,1021,0,2,w,NA,0,2,0,1,NA,NSW,,
10/02/2016,Hunter River,U,11.4,114,12.5,20.5,1022,0,2,w,NA,0,2,0,1,NA,NSW,,
10/02/2016,Hunter River,U,13.3,133,14.8,31,1023,0,2,w,NA,0,2,0,1,NA,NSW,,
10/02/2016,Hunter River,U,14.9,149,16.6,46.7,1024,0,2,w,NA,0,2,0,1,NA,NSW,,
10/02/2016,Hunter River,U,10.2,102,11.2,14.5,1025,0,2,w,NA,0,2,0,1,NA,NSW,,
10/02/2016,Hunter River,U,12,120,13.3,24.6,1026,0,2,w,NA,0,2,0,1,NA,NSW,,
22/02/2016,Hunter River,U,11.2,112,12.4,19.5,1027,0,2,w,NA,0,2,0,1,NA,NSW,,
22/02/2016,Hunter River,U,9,90,9.8,9.2,1028,0,2,w,NA,0,2,0,1,NA,NSW,,
22/02/2016,Hunter River,M,15.5,155,17.2,51,1029,0,2,w,NA,0,2,0,1,NA,NSW,,
22/02/2016,Hunter River,U,11.8,118,13.2,21,1030,0,2,w,NA,0,2,0,1,NA,NSW,,
22/02/2016,Hunter River,U,9.3,93,10.3,10.5,1031,0,2,w,NA,0,2,0,1,NA,NSW,,
22/02/2016,Hunter River,U,14.3,143,16.2,49.9,1032,0,2,w,NA,0,2,0,1,NA,NSW,,
22/02/2016,Hunter River,U,12.4,124,13.4,26,1033,0,2,w,NA,0,2,0,1,NA,NSW,,
25/02/2016,Hunter River,U,11.2,112,12.1,18.1,1034,0,2,w,NA,0,2,0,1,NA,NSW,,
25/02/2016,Hunter River,U,13.7,137,15.1,29.3,1035,0,2,w,NA,0,2,0,1,NA,NSW,,
25/02/2016,Hunter River,U,10,100,11.1,12.9,1036,0,2,w,NA,0,2,0,1,NA,NSW,,
25/02/2016,Hunter River,U,16.4,164,18,59.9,1037,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Hunter River,U,14.2,142,15.6,38.7,1066,0,2,w,NA,0,2,0,1,NA,NSW,,
17/02/2016,Hunter River,U,8.6,86,9.5,8.1,1067,0,2,w,NA,0,2,0,1,NA,NSW,,
12/03/2015,Botany Bay,U,11.8,118,13,21.6,60,0,2,w,NA,0,3,0,1,NA,NSW,,
12/03/2015,Botany Bay,M,14,140,15.5,33.8,61,0,2,w,NA,0,3,0,1,NA,NSW,,
12/03/2015,Botany Bay,U,13.7,137,15.4,36.4,62,0,2,w,NA,0,3,0,1,NA,NSW,,
12/03/2015,Botany Bay,U,13.4,134,14.9,30.9,63,0,2,w,NA,0,3,0,1,NA,NSW,,
24/03/2015,Botany Bay,U,13.3,133,14.2,29.8,64,0,2,w,NA,0,3,0,1,NA,NSW,,
24/03/2015,Botany Bay,U,12.9,129,14.1,26.5,65,0,2,w,NA,0,3,0,1,NA,NSW,,
24/03/2015,Botany Bay,U,12.9,129,14,23.6,66,0,2,w,NA,0,3,0,1,NA,NSW,,
24/03/2015,Botany Bay,U,13.5,135,15,31,68,0,2,w,NA,0,3,0,1,NA,NSW,,
24/03/2015,Botany Bay,U,14.2,142,15.6,35.5,69,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,17.1,171,19.2,61.7,256,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,16.2,162,18,57.37,257,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,16.1,161,17.7,51.31,258,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,16.7,167,18.4,63.55,259,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,15.9,159,17.4,50.08,260,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,18.2,182,20,77.71,261,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,20.6,206,22.7,117.29,262,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,17.3,173,19.2,75.68,263,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,15.1,151,16.5,46.34,264,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,16.3,163,17.9,46.37,265,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,16,160,17.9,59.88,266,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,15.2,152,16.8,47.72,267,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,M,19.5,195,21.4,107.75,268,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,17.6,176,19.2,77.71,269,0,3,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,17.7,177,19.6,78.2,270,0,2,w,NA,0,3,0,1,NA,NSW,,
9/03/2015,Sydney Harbour,U,13.8,138,15.1,31.31,295,0,2,w,NA,0,3,0,1,NA,NSW,,
9/03/2015,Sydney Harbour,U,14.1,141,15.5,34.04,296,0,2,w,NA,0,3,0,1,NA,NSW,,
9/03/2015,Sydney Harbour,U,15,150,17,42.23,300,0,2,w,NA,0,3,0,1,NA,NSW,,
9/03/2015,Sydney Harbour,U,13.8,138,15,31.36,301,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,8.8,88,9.5,8.287,302,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,12.6,126,14,22.99,303,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,12.6,126,13.9,24.3,304,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,14.2,142,15.5,33.6,305,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,15.2,152,16.8,45.05,306,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,F,18,180,19.8,69.16,307,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,16.1,161,17.9,51.55,308,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,15.8,158,17.5,43.88,309,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,15,150,16.3,37.18,310,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,12,120,13.1,21.677,311,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,12.1,121,13.4,20.51,312,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,13.7,137,14.9,32.48,313,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,12.2,122,13.3,23.33,314,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,15,150,16.2,40.47,315,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,14.3,143,17.3,37.26,316,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,F,15.8,158,17.2,51.81,317,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,12,120,13.1,21.79,318,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,12.9,129,14.3,26.59,319,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,F,15,150,16.5,47.25,320,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,15.9,159,17.3,52.57,321,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,14.3,143,15.6,37.28,322,0,2,w,NA,0,3,0,1,NA,NSW,,
18/03/2015,Clyde River,U,13.5,135,15,28.49,323,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,16.9,169,18.8,67.55,324,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,20.2,202,22.3,101.9,325,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,16.5,165,18,60.64,326,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,17.5,175,19.3,74.06,327,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,17.4,174,19.1,70.76,328,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,M,17.2,172,18.8,65.53,329,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,M,21.2,212,22.7,134.3,330,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,15.8,158,17.2,46.74,331,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,17.8,178,19.6,70.97,332,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,16.7,167,18.2,68.26,333,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,17.7,177,19.3,68.11,334,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,U,16.6,166,18,66.37,335,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,F,17,170,18.9,66.91,336,0,2,w,NA,0,3,0,1,NA,NSW,,
19/03/2015,Wagonga Inlet,M,19.1,191,20.7,89.74,337,0,2,w,NA,0,3,0,1,NA,NSW,,
21/03/2015,Shoalhaven River,F,15.5,155,17,41.97,372,0,2,w,NA,0,3,0,1,NA,NSW,,
21/03/2015,Shoalhaven River,U,12.6,126,13.9,22.48,373,0,2,w,NA,0,3,0,1,NA,NSW,,
21/03/2015,Shoalhaven River,F,20.8,208,22.9,100.86,374,0,2,w,NA,0,3,0,1,NA,NSW,,
10/03/2015,Clarence River,U,13.3,133,14.4,32.63,414,0,2,w,NA,0,3,0,1,NA,NSW,,
10/03/2015,Clarence River,M,17.4,174,19.3,73,415,0,2,w,NA,0,3,0,1,NA,NSW,,
10/03/2015,Clarence River,U,17.5,175,19,74.5,417,0,2,w,NA,0,3,0,1,NA,NSW,,
7/03/2016,Sydney Harbour,U,10.6,106,11.6,15.1,710,0,2,w,NA,0,3,0,1,NA,NSW,,
7/03/2016,Sydney Harbour,U,11.4,114,12.5,17.1,711,0,2,w,NA,0,3,0,1,NA,NSW,,
7/03/2016,Sydney Harbour,U,15.4,154,16.8,NA,712,0,2,w,NA,0,3,0,1,NA,NSW,,
10/03/2016,Sydney Harbour,U,7.5,75,8.1,5.2,747,0,2,m,NA,0,3,0,1,NA,NSW,,
10/03/2016,Sydney Harbour,U,8.2,82,8.9,7.3,748,0,2,m,NA,0,3,0,1,NA,NSW,,
10/03/2016,Sydney Harbour,U,10.2,102,11.1,14.6,749,0,2,w,NA,0,3,0,1,NA,NSW,,
10/03/2016,Sydney Harbour,U,9.5,95,10.5,11.6,750,0,2,w,NA,0,3,0,1,NA,NSW,,
10/03/2016,Sydney Harbour,U,12.3,123,13.6,24.3,751,0,2,w,NA,0,3,0,1,NA,NSW,,
10/03/2016,Sydney Harbour,U,11.1,111,12.2,17.6,752,0,2,w,NA,0,3,0,1,NA,NSW,,
14/03/2016,Sydney Harbour,U,13.5,135,15,30.1,753,0,2,w,NA,0,3,0,1,NA,NSW,,
14/03/2016,Sydney Harbour,U,15,150,16.6,44.5,754,0,2,w,NA,0,3,0,1,NA,NSW,,
3/03/2016,Sydney Harbour,U,12,120,13.3,20.5,755,0,2,w,NA,0,3,0,1,NA,NSW,,
5/03/2016,Sydney Harbour,U,16.6,166,18.2,58.6,756,0,2,w,NA,0,3,0,1,NA,NSW,,
5/03/2016,Sydney Harbour,U,10,100,11,12.8,757,0,2,w,NA,0,3,0,1,NA,NSW,,
14/03/2016,Sydney Harbour,U,11.5,115,12.6,12.1,772,0,2,w,NA,0,3,0,1,NA,NSW,,
14/03/2016,Sydney Harbour,U,14.2,142,15.8,36.7,773,0,2,w,NA,0,3,0,1,NA,NSW,,
14/03/2016,Sydney Harbour,U,13.1,131,14.4,28,774,0,2,w,NA,0,3,0,1,NA,NSW,,
14/03/2016,Sydney Harbour,U,12.4,124,13.7,24.7,775,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,13.4,134,14.8,33.2,803,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,13.4,134,14.7,33.4,804,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,5.7,57,6.3,2.2,805,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,7.5,75,8.2,5.6,806,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,6.7,67,7.2,3.6,807,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,11.5,115,12.4,20.6,808,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,8.4,84,9.2,7.7,809,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,7.1,71,7.8,4.6,810,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,5.5,55,6,2.2,811,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,8.9,89,9.8,9.2,812,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,7.3,73,8,4.7,813,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,8,80,8.6,6.1,814,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,8.4,84,9.1,7,815,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,8.2,82,9,6.8,816,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,12.3,123,13.5,22.9,817,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,10.4,104,11.3,13.4,818,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,13.1,131,14.4,26.7,819,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,7.5,75,8.1,4.9,820,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,10.9,109,11.8,15.9,821,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,8,80,8.6,5.8,822,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,12.5,125,13.9,26.3,860,0,2,m,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,13.2,132,14.6,29.7,861,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,12,120,13.3,22.8,862,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,11.7,117,12.6,18.8,864,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,17,170,18.8,73,865,0,2,w,NA,0,3,0,1,NA,NSW,,
11/03/2016,Sydney Harbour,U,18.5,185,21.5,78.6,869,0,2,w,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,9.2,92,NA,7.22,1891,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,9.7,97,NA,6.69,1892,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,10.6,106,NA,13.21,1893,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,14.4,144,NA,37.58,1894,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,10.1,101,NA,11.45,1895,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,9.4,94,NA,10.2,1896,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,9.7,97,NA,8.05,1897,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,7.6,76,NA,4.94,1898,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,8.5,85,NA,7.16,1899,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,7.3,73,NA,4.01,1900,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,10.4,104,NA,11.43,1901,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,8.2,82,NA,5.58,1902,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,6.2,62,NA,2.73,1903,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,7.2,72,NA,3.62,1904,0,2,m,NA,0,3,0,1,NA,NSW,,
29/03/2016,Port Jackson,U,6.1,61,NA,2.74,1905,0,2,m,NA,0,3,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,11.5,115,13,19,49,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,15.2,152,17.1,43.5,114,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,12.5,125,14,24.4,115,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,11.6,116,12.8,18.8,116,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,10.9,109,12,16,117,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,13.3,133,14.6,28,118,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,14.1,141,15.7,36.5,130,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,14.6,146,16.3,41.5,131,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,14.8,148,16.5,41.3,132,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,11.3,113,12.5,19,133,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,12.1,121,13.4,22.8,134,0,2,w,NA,0,4,0,1,NA,NSW,,
14/04/2015,Hawkesbury River,U,14.7,147,16.5,40.4,135,0,2,w,NA,0,4,0,1,NA,NSW,,
